ZIP,MedianIncome
45363,72500
45365,51991
45368,50122
45369,57450
45370,90024
45371,68179
45372,43750
45373,55582
45377,58000
45378,48594
45380,67218
45381,53384
45382,51477
45383,46947
45384,71406
45385,52849
45387,71250
45388,79500
45389,47500
45390,36927
45402,24797
45403,28175
45404,32052
45405,27492
45406,27197
45409,56547
45410,34626
45414,39650
45415,60108
45416,40094
45417,24105
45418,61313
45419,68750
45420,38737
45424,59853
45426,32167
45428,
45429,61398
45430,90714
45431,60753
45432,60042
45433,86786
45434,112507
45439,42356
45440,67869
45449,42280
45458,82045
45459,71188
45502,68508
45503,44800
45504,50877
45505,30671
45506,36604
45601,44573
45612,42676
45613,44536
45614,51348
45616,24617
45617,
45618,41250
45619,51981
45620,35900
45621,40208
45622,77778
45623,37969
45624,
45628,49386
45629,35087
45630,35962
45631,44351
45634,34816
45636,66116
45638,37553
45640,42488
45642,
45644,74243
45645,51433
45646,23417
45647,48590
45648,40161
45650,
45651,44203
45652,46833
45653,51250
45654,49233
45656,48313
45657,27868
45658,37321
45659,29958
45660,37280
45661,40256
45662,31143
45663,36286
45669,55158
45671,67719
45672,44750
45673,
45674,28646
45678,47468
45679,41786
45680,45068
45681,39205
45682,34290
45684,48780
45685,37232
45686,37339
45688,36250
45690,49928
45692,41284
45693,36110
45694,55461
45695,35323
45696,44712
45697,57708
45698,27083
45701,35588
45710,49957
45711,38438
45714,43059
45715,38700
45716,39432
45719,30152
45721,
45723,48673
45724,41250
45727,31898
45729,67857
45732,38309
45734,67188
45735,49479
45740,37885
45741,21850
45742,80189
45743,51964
45744,47819
45745,43850
45746,47321
45750,41893
45760,29741
45761,42697
45764,35000
45766,29375
45767,42521
45768,61923
45769,41217
45770,17731
45771,48406
45772,45050
45773,37667
45775,50982
45776,38208
45778,39567
45779,50750
45780,35968
45782,22321
45784,46250
45786,60542
45787,
45788,56389
45789,
45801,38214
45804,32115
45805,51440
45806,61922
45807,59359
45808,50592
45809,67986
45810,48939
45812,35671
45813,54323
45814,61731
45816,48333
45817,66883
45819,50417
45820,49659
45821,52292
45822,50577
45826,59375
45827,73493
45828,58681
45830,56635
45831,49727
45832,61891
45833,56383
45835,41898
45836,47625
45838,35625
45840,51494
45841,70833
45843,55000
45844,67609
45845,73790
45846,63817
45849,53929
45850,55048
45851,52083
45853,75694
45854,39766
45855,45000
45856,53668
45858,59000
45859,38625
45860,74440
45861,50000
45862,42188
45863,54375
45864,62813
45865,74475
45866,40536
45867,65833
45868,65000
45869,73634
45870,85938
45871,63281
45872,56182
45873,48601
45874,57774
45875,64196
45876,59712
45877,60606
45879,47585
45880,57188
45881,75625
45882,56027
45883,83281
45884,
45885,56092
45886,58750
45887,46343
45888,53125
45889,95893
45890,65556
45891,47852
45894,59034
45895,59196
45896,60938
45897,
45898,51250
45899,45833
46001,51486
46011,55025
46012,44874
46013,39236
46016,26607
46017,51082
46030,56982
46031,73664
46032,97184
46033,124712
46034,72920
46035,56250
46036,42865
46037,111873
46038,84619
46039,63333
46040,94245
46041,48651
46044,54491
46045,
46047,
46048,45096
46049,52143
46050,60042
46051,55250
46052,54402
46055,102571
46056,66131
46057,68458
46058,70074
46060,71036
46062,81669
46063,43542
46064,74631
46065,61766
46068,61912
46069,55261
46070,64028
46071,72615
46072,53268
46074,95496
46075,72404
46076,47552
46077,128642
46103,75750
46104,62750
46105,75339
46106,80176
46107,39770
46110,43214
46111,37083
46112,77245
46113,69964
46115,51157
46117,70536
46118,70233
46120,58453
46121,61422
46122,66003
46123,85021
46124,50516
46125,
46126,66747
46127,
46128,54950
46130,74130
46131,57975
46133,58472
46135,51928
46140,60490
46142,73229
46143,67023
46144,54052
46146,54375
46147,66458
46148,53627
46149,77375
46150,55096
46151,57160
46155,60304
46156,46964
46157,71888
46158,60751
46160,55754
46161,70114
46162,51563
46163,85397
46164,67846
46165,61518
46166,67045
46167,72353
46168,65575
46171,45610
46172,54625
46173,44090
46175,48125
46176,53817
46180,50526
46181,64129
46182,61806
46183,
46184,65422
46186,70707
46201,28783
46202,36092
46203,35292
46204,49757
46205,41773
46208,34147
46214,45089
46216,41587
46217,57706
46218,23771
46219,39329
46220,68015
46221,45581
46222,30821
46224,35384
46225,33688
46226,33348
46227,40415
46228,64680
46229,46946
46231,62390
46234,71395
46235,36328
46236,81822
46237,63388
46239,72207
46240,57917
46241,36090
46250,54944
46254,43721
46256,66488
46259,103716
46260,46760
46268,47813
46278,110750
46280,60984
46290,250001
46301,75417
46303,69630
46304,74790
46307,77381
46310,55217
46311,79963
46312,30205
46319,57585
46320,30353
46321,78251
46322,62345
46323,48285
46324,45930
46327,43926
46340,66071
46341,65828
46342,58342
46345,60000
46346,33828
46347,73906
46348,51667
46349,61159
46350,51134
46356,71620
46360,42642
46365,45000
46366,42238
46368,55583
46371,75845
46373,103550
46374,57361
46375,71819
46376,45625
46377,
46379,
46381,33750
46382,75625
46383,59692
46385,76298
46390,72163
46391,63409
46392,56534
46393,59961
46394,52147
46402,19028
46403,37688
46404,30305
46405,43321
46406,30554
46407,21209
46408,33606
46409,29271
46410,54319
46501,52500
46502,
46504,55977
46506,54904
46507,68275
46508,36250
46510,54564
46511,44137
46514,51019
46516,42280
46517,47546
46524,58365
46526,52261
46528,60695
46530,97098
46531,50500
46532,57500
46534,44363
46536,53693
46537,59306
46538,70058
46539,48281
46540,70660
46542,55496
46543,71029
46544,44381
46545,41048
46550,56319
46552,59292
46553,58393
46554,53480
46555,50570
46556,22679
46561,73722
46562,53125
46563,50208
46565,65116
46567,56563
46570,51625
46571,57566
46573,57452
46574,53913
46580,55056
46582,63333
46590,60456
46595,36641
46601,18054
46613,36758
46614,51012
46615,40000
46616,36589
46617,55162
46619,38683
46628,42292
46635,48125
46637,53065
46701,54531
46702,54152
46703,49493
46704,
46705,50114
46706,52899
46710,60274
46711,47241
46714,45769
46721,57326
46723,59167
46725,56953
46730,57250
46731,45947
46732,54621
46733,49708
46737,58919
46738,42876
46740,41985
46741,51967
46742,61167
46743,59129
46745,55484
46746,53375
46747,51028
46748,78625
46750,47920
46755,46367
46759,36739
46760,50250
46761,52854
46763,56735
46764,61587
46765,90692
46766,56574
46767,52610
46770,64038
46771,
46772,54300
46773,58281
46774,53976
46776,54271
46777,66087
46779,56122
46781,54205
46783,77989
46784,63750
46785,64732
46786,
46787,51844
46788,61528
46791,64239
46792,54283
46793,56290
46794,49074
46795,61881
46797,65644
46798,59432
46799,37292
46802,31340
46803,20837
46804,66358
46805,38350
46806,27449
46807,45659
46808,39528
46809,36541
46814,108638
46815,55073
46816,34989
46818,58330
46819,47275
46825,52148
46835,60287
46845,88584
46901,43815
46902,48332
46910,54138
46911,62120
46913,65833
46914,54875
46915,57500
46917,48103
46919,54583
46920,61761
46922,
46923,52353
46926,53203
46928,47396
46929,55329
46930,47917
46931,36667
46932,51927
46933,44053
46936,64926
46938,47000
46939,41087
46940,61912
46941,46250
46943,
46946,
46947,42191
46950,50375
46951,50139
46952,44230
46953,33025
46957,39821
46958,49570
46959,
46960,49594
46961,31743
46962,49293
46967,29583
46968,
46970,42829
46974,60167
46975,47698
46978,51824
46979,72250
46982,47633
46984,
46985,48971
46986,43333
46987,56154
46988,48600
46989,61800
46990,61339
46991,59861
46992,48068
46994,47333
46996,44028
46998,59034
47001,54277
47003,31734
47006,58872
47010,
47011,56750
47012,52177
47016,71250
47017,71500
47018,64471
47020,52163
47022,69470
47023,52857
47024,51480
47025,62721
47030,56612
47031,55088
47032,56935
47034,46750
47035,
47036,74375
47037,47335
47038,36620
47040,51607
47041,61563
47042,53931
47043,41632
47060,72580
47102,40724
47104,
47106,62963
47108,41875
47110,61583
47111,57352
47112,55806
47114,46583
47115,40701
47116,47625
47117,59628
47118,38438
47119,87674
47120,
47122,76235
47123,
47124,75404
47125,49500
47126,66351
47129,40991
47130,51738
47135,58854
47136,68942
47137,38553
47138,57964
47140,39570
47141,48698
47142,52868
47143,70208
47145,47841
47147,54167
47150,48737
47160,
47161,58819
47162,36154
47163,61875
47164,36528
47165,55982
47166,41750
47167,44124
47170,51402
47172,76363
47175,32108
47177,51111
47201,55259
47203,60791
47220,53346
47223,52829
47224,44009
47226,
47227,54745
47229,51483
47230,49125
47231,42309
47232,58063
47234,65179
47235,53083
47240,53249
47243,49638
47244,46813
47246,59804
47247,55000
47250,49736
47260,37198
47263,46563
47264,52750
47265,46149
47270,57417
47272,48571
47273,48333
47274,49147
47280,82829
47281,68000
47282,43000
47283,48393
47302,32250
47303,31865
47304,51964
47305,23634
47306,
47320,52250
47324,30625
47325,63452
47326,48875
47327,41065
47330,52821
47331,40738
47334,56212
47335,30938
47336,37724
47337,46250
47338,49405
47339,47679
47340,52063
47341,53365
47342,52572
47344,31250
47345,59271
47346,50082
47348,41376
47351,51429
47352,47045
47353,47150
47354,42500
47355,43917
47356,52996
47357,50893
47358,45917
47359,40888
47360,45952
47361,55208
47362,43265
47367,
47368,51488
47369,43750
47371,45605
47373,41875
47374,39038
47380,45335
47381,27000
47382,38250
47383,57292
47384,53088
47385,57000
47386,61875
47387,47115
47388,44583
47390,36706
47393,67723
47394,46366
47396,55953
47401,52366
47403,49891
47404,37464
47405,
47406,
47408,29981
47420,69125
47421,47011
47424,52573
47427,54732
47429,57900
47431,44943
47432,40130
47433,58575
47434,
47436,51375
47437,
47438,46172
47441,48111
47443,47266
47446,51677
47448,53616
47449,47500
47451,43194
47452,53079
47453,58214
47454,38350
47455,
47456,53264
47457,52778
47458,
47459,53500
47460,50649
47462,64444
47464,34688
47465,49550
47467,
47468,56319
47469,35938
47470,46046
47471,50592
47501,44903
47512,42627
47513,53571
47514,49022
47515,67500
47516,66875
47519,93219
47520,38319
47521,77991
47522,55577
47523,51019
47524,66250
47525,38750
47527,56154
47528,42321
47529,38468
47531,42228
47532,67737
47535,46607
47536,
47537,76310
47541,65938
47542,53404
47546,57211
47550,82583
47551,59375
47552,
47553,52351
47557,54549
47558,57461
47561,47500
47562,47934
47564,48895
47567,52982
47568,38387
47574,58542
47575,66971
47576,69107
47577,62768
47578,53155
47579,70804
47580,80673
47581,48176
47584,42500
47585,51111
47586,49231
47588,40750
47590,36094
47591,43636
47596,
47597,53636
47598,46563
47601,53500
47610,53375
47611,70179
47612,51842
47613,73393
47615,47697
47616,28750
47619,57500
47620,58238
47630,74469
47631,61637
47633,50000
47634,50302
47635,49255
47637,52697
47638,67125
47639,90511
47640,47176
47648,59071
47649,65265
47654,45000
47660,45867
47665,50377
47666,39886
47670,47184
47683,70000
47708,32727
47710,35762
47711,50844
47712,48544
47713,24947
47714,35868
47715,42251
47720,60480
47725,86626
47802,42001
47803,48930
47804,35150
47805,52727
47807,20389
47809,
47832,51917
47833,57679
47834,49960
47836,
47837,37625
47838,52604
47840,62386
47841,47434
47842,43295
47846,56172
47847,55893
47848,46875
47849,52344
47850,54781
47853,53750
47854,64063
47855,37500
47857,48917
47858,60653
47859,51875
47860,41500
47861,68036
47862,48309
47863,63900
47865,
47866,
47868,42868
47869,
47871,43750
47872,45768
47874,40806
47876,
47879,38250
47880,
47881,50781
47882,41681
47884,32000
47885,45972
47901,34861
47904,35966
47905,54757
47906,44472
47907,
47909,56577
47916,
47917,38958
47918,46034
47920,76142
47921,38229
47922,44250
47923,58646
47924,78361
47925,38542
47926,54250
47928,51010
47929,59167
47930,57422
47932,53972
47933,52383
47940,54306
47941,50857
47942,52500
47943,76250
47944,47685
47946,56737
47948,42125
47949,51576
47950,56935
47951,50203
47952,39595
47954,61813
47955,54063
47957,46563
47958,36250
47959,43920
47960,48333
47963,48864
47964,36250
47965,63125
47966,55750
47967,42500
47968,61923
47969,63750
47970,51771
47971,60208
47974,50625
47975,66513
47977,56471
47978,56870
47980,58125
47981,90313
47982,45313
47983,60238
47987,46250
47989,55125
47990,53750
47991,48750
47992,63092
47993,57039
47994,52344
47995,68654
47997,52083
48001,55059
48002,71375
48003,61671
48005,71503
48006,63750
48009,114537
48014,59266
48015,37958
48017,62949
48021,46598
48022,71750
48023,70372
48025,119828
48026,53328
48027,60644
48028,54750
48030,35148
48032,66629
48033,47326
48034,45265
48035,46594
48036,49837
48038,55567
48039,50027
48040,61439
48041,60612
48042,91393
48043,39537
48044,97735
48045,58416
48047,73327
48048,58339
48049,57076
48050,76771
48051,67477
48054,66699
48059,54757
48060,40061
48062,65094
48063,60294
48064,60853
48065,75208
48066,43273
48067,78412
48069,102287
48070,125873
48071,46687
48072,77772
48073,70350
48074,57070
48075,55371
48076,65344
48079,67870
48080,53960
48081,59767
48082,56477
48083,71624
48084,85726
48085,107152
48088,59117
48089,35926
48091,34493
48092,52755
48093,49692
48094,87612
48095,101056
48096,63944
48097,49732
48098,116924
48101,69134
48103,87213
48104,56881
48105,66889
48108,62423
48109,
48111,56662
48114,92477
48116,82198
48117,60346
48118,78487
48120,38750
48122,39056
48124,66198
48125,47891
48126,31976
48127,47743
48128,82737
48130,101768
48131,56299
48133,54856
48134,68373
48135,54667
48137,67875
48138,100278
48139,44844
48140,81348
48141,32379
48143,
48144,68026
48145,70417
48146,42119
48150,71901
48152,71717
48154,79134
48157,48000
48158,72645
48159,69286
48160,69564
48161,49627
48162,52747
48164,91788
48165,79350
48166,59983
48167,90818
48168,133040
48169,78654
48170,79773
48173,72702
48174,47169
48176,97486
48177,
48178,86467
48179,78710
48180,44435
48182,67666
48183,61479
48184,42055
48185,45558
48186,47362
48187,81367
48188,93185
48189,61109
48190,145050
48191,68887
48192,54709
48193,56057
48195,51808
48197,53160
48198,43901
48201,14909
48202,22522
48203,20505
48204,23896
48205,33540
48206,22490
48207,26380
48208,21677
48209,27811
48210,28939
48211,21719
48212,25144
48213,21549
48214,26223
48215,21771
48216,25391
48217,24301
48218,29671
48219,31850
48220,56871
48221,40518
48223,33209
48224,32371
48225,45856
48226,47894
48227,29971
48228,25028
48229,23556
48230,99668
48233,
48234,25506
48235,30030
48236,103302
48237,51498
48238,23862
48239,52385
48240,47487
48242,
48243,
48301,139673
48302,125132
48304,115313
48306,140372
48307,73469
48309,91947
48310,57705
48312,59267
48313,65423
48314,66695
48315,72442
48316,76953
48317,57606
48320,50862
48322,85855
48323,114155
48324,108722
48326,58913
48327,53985
48328,52370
48329,70537
48331,103177
48334,74935
48335,71134
48336,58551
48340,33292
48341,35818
48342,25989
48346,74958
48348,105249
48350,79355
48353,80162
48356,77022
48357,79683
48359,79358
48360,104389
48362,87487
48363,123984
48367,81838
48370,98235
48371,80017
48374,138068
48375,89939
48377,61627
48380,94529
48381,72293
48382,100026
48383,86333
48386,77545
48390,71549
48393,48868
48397,
48401,43889
48411,
48412,62122
48413,46086
48414,53912
48415,58656
48416,50293
48417,56705
48418,65965
48419,44583
48420,51444
48421,55516
48422,45417
48423,50594
48426,46125
48427,45400
48428,66250
48429,47701
48430,68399
48432,49583
48433,60680
48434,43750
48435,51293
48436,70714
48437,53750
48438,83125
48439,66508
48440,67600
48441,41191
48442,66475
48444,49727
48445,37031
48446,51647
48449,47976
48450,44512
48451,79009
48453,40915
48454,48859
48455,74222
48456,52206
48457,48137
48458,33742
48460,65221
48461,57539
48462,88133
48463,53294
48464,57625
48465,41111
48466,48750
48467,46111
48468,40543
48469,44236
48470,45859
48471,40676
48472,48950
48473,59524
48475,48021
48476,50625
48502,29118
48503,26178
48504,29579
48505,24042
48506,37551
48507,34677
48509,53580
48519,46461
48529,30600
48532,40949
48551,
48553,
48554,
48601,26994
48602,36631
48603,50733
48604,41250
48607,21089
48609,57402
48610,39361
48611,64760
48612,40264
48613,49688
48614,44353
48615,45490
48616,47699
48617,47048
48618,42164
48619,36750
48621,39300
48622,44423
48623,72318
48624,39947
48625,30745
48626,59558
48627,52083
48628,51875
48629,35881
48630,
48631,49438
48632,35541
48633,36071
48634,58275
48635,40068
48636,32895
48637,49680
48638,45670
48640,57639
48642,62628
48647,36607
48649,50625
48650,46070
48651,33312
48652,54896
48653,42432
48654,35759
48655,53000
48656,32661
48657,56833
48658,39048
48659,42180
48661,42406
48662,60083
48667,
48701,41019
48703,39262
48705,34219
48706,47089
48708,37604
48710,
48720,39479
48721,45774
48722,53831
48723,43481
48724,
48725,38864
48726,47500
48727,41319
48728,36944
48729,46339
48730,42101
48731,39255
48732,41425
48733,43558
48734,61689
48735,43929
48737,36771
48738,42917
48739,37043
48740,39792
48741,40938
48742,41850
48743,35208
48744,47075
48745,36875
48746,54107
48747,62500
48748,36583
48749,36094
48750,42744
48754,47386
48755,50305
48756,31144
48757,53821
48759,51525
48760,45600
48761,29470
48762,54773
48763,46763
48765,42292
48766,39639
48767,56447
48768,40768
48770,38375
48801,36546
48806,46979
48807,41154
48808,72534
48809,47132
48811,39235
48813,56525
48815,58295
48816,
48817,47159
48818,36848
48819,60625
48820,82964
48821,66961
48822,77286
48823,43986
48825,
48827,60401
48829,36490
48831,43659
48832,52628
48834,47330
48835,70682
48836,67870
48837,68104
48838,46110
48840,60563
48841,57813
48842,58798
48843,73240
48845,45568
48846,44710
48847,45928
48848,67601
48849,52863
48850,41039
48851,57321
48852,36875
48853,49286
48854,67301
48855,79069
48856,36406
48857,68087
48858,38304
48860,44792
48861,53967
48864,82069
48865,40804
48866,55968
48867,43388
48870,34219
48871,62566
48872,64219
48873,62857
48874,32750
48875,72235
48876,58891
48877,42264
48878,59191
48879,57714
48880,43457
48881,56700
48883,52711
48884,44947
48885,50938
48886,40063
48888,48250
48889,46250
48890,57206
48891,48950
48892,67700
48893,55675
48894,63646
48895,90556
48896,26442
48897,61354
48906,42748
48910,39200
48911,41127
48912,40765
48915,37358
48917,56011
48921,
48933,19970
49001,38962
49002,50771
49004,55805
49006,37186
49007,30711
49008,51915
49009,57281
49010,54619
49011,51786
49012,61758
49013,40417
49014,49048
49015,53394
49017,46833
49021,51128
49022,30939
49024,67423
49026,47037
49027,38281
49028,47104
49029,55446
49030,48693
49031,48598
49032,51036
49033,73281
49034,66042
49036,47884
49037,31377
49038,53666
49040,42955
49042,48646
49043,24323
49045,46595
49046,53650
49047,42403
49048,42467
49050,65862
49051,76000
49052,50000
49053,59271
49055,52907
49056,39079
49057,43860
49058,53054
49060,74167
49061,67743
49064,51531
49065,51563
49066,48611
49067,53523
49068,54295
49070,53571
49071,73395
49072,53672
49073,49917
49074,19479
49075,47500
49076,57246
49078,52942
49079,58471
49080,59088
49082,51302
49083,83113
49084,
49085,68228
49087,75268
49088,77391
49089,51359
49090,43812
49091,44455
49092,41850
49093,49535
49094,50313
49095,59667
49096,54366
49097,65841
49098,44954
49099,47965
49101,53463
49102,68026
49103,47604
49104,
49106,54625
49107,47080
49111,52000
49112,57091
49113,51250
49115,
49116,71339
49117,57026
49119,
49120,43969
49125,47188
49126,53529
49127,65216
49128,52313
49129,70370
49130,49181
49201,52638
49202,33326
49203,42100
49220,49551
49221,45422
49224,36113
49227,47269
49228,57760
49229,78750
49230,64947
49232,50139
49233,52037
49234,66204
49235,47171
49236,61836
49237,58333
49238,58942
49240,78950
49241,51267
49242,40621
49245,46545
49246,69205
49247,47971
49248,47969
49249,57500
49250,49219
49251,60913
49252,36397
49253,53288
49254,48403
49255,43583
49256,43525
49259,53150
49261,61339
49262,44844
49263,46181
49264,65729
49265,65625
49266,54821
49267,60000
49268,49659
49269,52500
49270,75774
49271,41950
49272,60417
49274,44094
49276,46927
49277,54079
49279,49583
49282,26739
49283,73932
49284,50134
49285,58112
49286,56982
49287,69453
49288,43162
49289,66667
49301,120775
49302,85632
49303,49167
49304,27679
49305,36745
49306,79306
49307,40219
49309,35000
49310,51652
49312,31635
49315,71205
49316,86206
49318,50938
49319,62638
49320,49615
49321,53250
49322,50398
49323,69775
49325,61397
49326,53438
49327,46641
49328,59311
49329,49034
49330,53396
49331,73703
49332,42500
49333,67471
49335,41711
49336,41894
49337,41788
49338,49531
49339,47067
49340,45556
49341,89491
49342,49187
49343,53125
49344,53333
49345,57732
49346,49919
49347,51250
49348,62318
49349,39487
49401,43130
49402,39500
49403,71048
49404,62151
49405,46339
49406,73571
49408,52672
49410,35237
49411,47065
49412,54277
49415,56851
49417,62298
49418,63984
49419,72894
49420,40361
49421,43245
49423,56087
49424,62547
49425,45625
49426,76685
49428,69351
49431,45867
49434,
49435,77625
49436,44135
49437,54367
49440,15606
49441,47215
49442,35314
49444,37971
49445,56902
49446,58672
49448,60742
49449,53490
49450,41538
49451,55154
49452,46912
49453,71167
49454,46707
49455,42205
49456,63167
49457,56317
49458,39028
49459,39583
49460,69898
49461,59241
49464,70491
49503,41306
49504,46184
49505,46656
49506,73083
49507,36938
49508,54994
49509,43629
49512,47914
49519,51509
49525,64566
49534,60867
49544,51206
49546,73194
49548,45534
49601,44349
49611,34167
49612,52663
49613,51250
49614,49526
49615,53189
49616,42159
49617,55729
49618,42596
49619,38295
49620,51382
49621,60469
49622,48814
49623,32212
49625,42778
49626,39375
49627,50066
49628,33125
49629,53688
49630,65000
49631,39276
49632,45417
49633,43696
49634,31875
49635,53892
49636,75208
49637,44362
49638,36042
49639,45921
49640,50577
49642,16477
49643,59438
49644,34970
49645,39375
49646,44250
49648,68393
49649,57641
49650,68342
49651,40513
49653,62891
49654,65234
49655,43523
49656,38021
49657,49722
49659,40631
49660,45652
49663,40731
49664,53590
49665,39202
49666,
49667,35893
49668,39167
49670,49901
49674,105417
49675,54531
49676,52179
49677,38806
49679,39348
49680,44955
49682,63636
49683,40855
49684,57646
49686,60518
49688,52598
49689,38357
49690,65265
49701,34013
49705,40417
49706,49761
49707,39943
49709,37859
49710,51875
49712,54455
49713,58500
49715,51042
49716,53542
49717,
49718,50391
49719,43661
49720,50377
49721,41437
49722,49405
49724,59167
49725,30556
49726,45600
49727,46318
49728,37500
49729,51513
49730,49517
49733,45357
49735,52234
49736,35078
49738,43536
49740,64383
49743,40781
49744,49185
49745,44034
49746,41750
49747,39806
49748,45250
49749,45839
49751,50924
49752,38542
49753,45645
49755,40795
49756,38293
49757,47989
49759,47763
49760,45395
49762,40000
49764,41505
49765,39704
49766,40300
49768,34028
49769,42431
49770,51114
49774,50341
49775,38125
49776,38309
49777,60156
49779,41442
49780,44405
49781,41541
49782,60417
49783,43419
49788,36292
49791,63750
49793,26625
49795,37024
49796,62721
49799,40625
49801,49435
49802,39478
49805,71250
49806,55234
49807,53664
49808,51023
49812,40227
49814,51442
49815,45500
49816,51635
49817,41071
49818,51458
49819,29063
49820,49107
49821,50875
49822,42159
49825,36944
49826,50000
49827,47222
49829,36880
49831,56719
49833,83182
49834,38125
49835,43462
49836,34097
49837,55014
49838,28438
49839,31875
49840,41719
49841,45221
49847,44773
49848,25833
49849,48381
49852,35208
49853,42730
49854,36500
49855,46887
49858,44150
49861,48942
49862,40741
49863,23214
49864,24000
49866,55077
49868,41127
49870,41667
49871,46875
49872,46346
49873,55417
49874,39000
49876,61375
49877,45625
49878,48370
49879,33500
49880,56161
49881,39792
49883,38333
49884,38241
49885,56282
49886,34955
49887,41005
49891,47167
49892,56696
49893,58942
49894,65464
49895,44844
49896,43125
49901,29063
49902,27778
49903,37500
49905,58929
49908,42500
49910,34167
49911,37446
49912,35556
49913,36006
49915,24500
49916,50912
49917,37917
49918,66250
49919,46250
49920,42094
49921,38333
49922,49141
49925,44063
49927,43250
49929,31667
49930,41991
49931,32767
49934,42656
49935,34521
49938,34106
49942,
49945,48681
49946,42380
49947,49821
49948,40417
49950,41458
49952,47813
49953,35791
49955,54327
49958,47500
49959,30375
49960,29922
49961,22000
49962,40000
49963,31198
49965,39722
49967,35250
49968,38796
49969,41036
49970,50000
49971,36417
50001,84792
50002,50000
50003,82361
50005,62727
50006,53750
50007,86806
50008,39837
50009,79132
50010,51524
50011,
50012,
50014,38527
50020,41442
50021,79336
50022,43538
50023,79518
50025,49512
50026,50500
50027,47031
50028,58409
50029,55500
50032,40156
50033,90000
50034,56563
50035,77270
50036,53042
50038,16500
50039,61667
50041,
50042,50962
50044,47639
50046,70365
50047,71250
50048,49485
50049,46553
50050,53281
50051,48125
50052,61250
50054,61083
50055,65682
50056,63929
50057,57083
50058,50952
50060,50195
50061,114231
50062,40357
50063,75682
50064,38750
50065,31023
50066,46250
50067,44342
50068,46111
50069,60139
50070,73350
50071,49167
50072,75909
50073,60516
50074,69808
50075,70000
50076,46510
50078,46667
50101,103438
50102,102813
50103,56471
50104,49375
50105,87375
50106,68750
50107,51500
50108,43500
50109,88214
50111,99560
50112,48635
50115,50729
50116,43295
50117,
50118,69375
50119,58688
50120,62500
50122,61250
50123,45682
50124,66577
50125,62712
50126,50758
50127,
50128,52917
50129,55093
50130,61429
50131,93438
50132,45313
50133,38194
50134,71250
50135,54464
50136,44896
50138,52090
50139,67083
50140,36542
50141,53542
50142,52250
50143,88207
50144,42614
50146,48542
50147,41944
50148,44844
50149,47955
50150,51111
50151,72813
50153,62875
50154,51250
50155,33500
50156,72955
50157,49924
50158,51263
50160,56354
50161,75054
50162,58333
50163,42569
50164,60938
50165,
50166,72614
50167,59167
50168,63646
50169,62981
50170,64792
50171,67054
50173,61683
50174,47917
50201,64737
50206,56786
50207,57336
50208,51837
50210,75556
50211,83661
50212,63047
50213,49633
50214,85449
50216,61200
50217,53833
50218,53182
50219,70243
50220,46211
50222,51417
50223,51324
50225,53381
50226,101591
50227,75313
50228,74231
50229,101477
50230,64625
50231,59792
50232,77404
50233,67895
50234,64688
50235,55750
50236,78472
50237,88304
50238,53281
50239,50625
50240,72979
50242,52500
50243,63438
50244,77083
50246,58875
50247,69063
50248,68300
50249,54914
50250,51875
50251,60581
50252,
50254,68000
50255,51875
50256,74688
50257,54821
50258,59500
50261,106202
50262,68060
50263,95987
50264,41111
50265,69299
50266,75921
50268,37667
50271,53000
50272,44375
50273,54575
50274,48914
50275,51964
50276,69526
50277,45625
50278,60000
50309,38024
50310,60047
50311,44197
50312,63542
50313,51561
50314,37826
50315,46460
50316,42462
50317,51086
50319,
50320,56045
50321,52485
50322,66508
50323,130703
50324,59148
50325,94431
50327,80182
50401,48116
50420,42857
50421,51641
50423,53875
50424,59583
50426,38750
50428,55711
50430,51786
50431,48750
50432,35313
50433,55781
50434,42750
50435,61536
50436,50500
50438,62722
50439,31979
50440,44550
50441,49317
50444,57250
50446,56250
50447,50875
50448,50000
50449,56438
50450,48583
50451,45000
50452,45000
50453,61103
50454,28333
50455,47083
50456,58750
50457,59803
50458,57813
50459,48235
50460,63194
50461,56395
50464,57679
50465,21500
50466,52685
50467,42250
50468,58594
50469,67667
50470,50455
50471,43355
50472,51840
50473,85764
50475,46823
50476,46146
50477,55417
50478,47917
50479,42708
50480,54107
50482,67656
50483,65750
50484,46250
50501,40307
50510,58125
50511,58113
50514,44375
50515,31875
50516,63906
50517,48542
50518,57250
50519,49500
50520,66250
50521,
50522,61250
50523,40833
50524,54632
50525,45750
50527,59375
50528,51563
50529,44728
50530,48864
50531,81250
50532,41250
50533,50244
50535,47500
50536,50857
50538,48125
50539,62500
50540,59514
50541,45179
50542,49313
50543,51282
50544,50078
50545,32054
50546,46250
50548,49292
50551,63125
50554,44063
50556,57500
50557,45000
50558,55500
50559,53750
50560,42303
50561,57727
50562,44922
50563,45526
50565,43929
50566,60515
50567,56250
50568,63073
50569,44554
50570,64107
50571,57500
50573,31731
50574,46780
50575,42411
50576,60313
50577,47500
50578,37778
50579,41863
50581,43214
50582,38750
50583,51504
50585,60721
50586,50313
50588,51835
50590,37727
50591,56000
50593,26250
50594,44063
50595,50777
50597,45917
50598,56635
50599,62417
50601,48274
50602,56806
50603,49250
50604,54447
50605,58125
50606,41250
50607,57917
50609,81875
50611,62500
50612,65938
50613,60070
50616,44964
50619,51786
50620,58125
50621,62895
50622,73661
50624,80284
50625,50625
50626,65547
50627,51400
50628,49844
50629,71033
50630,51964
50632,58162
50633,44750
50634,47361
50635,62500
50636,42857
50638,63163
