ZIP,MedianIncome,PopulationPerHousingUnit,PopulationPerSqKm
29716,54150,2.4770114942528734,338.48136681505605
29717,45349,2.2464408443789887,13.395779572585175
29718,39120.5,2.5105142251281145,19.62220442221388
29720,44157.857142857145,2.387788331071913,51.75549098529083
29721,19564,2.2927669345579793,643.5643138379115
29726,62092.666666666664,2.5798073615411075,42.53267923442488
29727,46029.5,2.258893871449925,16.770343151383646
29728,40248,2.136647546207776,24.9643676937527
29729,46393.75,2.3622679377822378,20.394430728277523
29730,50566.8,2.421230461863909,82.2251806220312
29731,22779,2.010823812387252,944.1292886887148
29732,56829.933333333334,2.408865646305068,168.05345909587894
29733,55166.25,Inf,4435.171839368006
29734,47188,2.038665655799848,689.9369728071078
29741,49474,2.1580762987012987,22.40133534856671
29742,46297,2.370831376232973,20.255014457169874
29743,43228.25,2.2652981681174484,26.83177329092383
29745,60894.07142857143,2.4676459876168506,65.09652096403727
29801,50344.09090909091,2.2529007229765474,95.98095459500777
29802,22863,2.074874010079194,584.0764543273647
29803,55438.333333333336,2.1268978743806937,52.25401190498869
29804,75949,2.0302914110429446,300.25037701075354
29805,43041.75,2.293479417083289,23.000122911618785
29808,55166.25,2.1995157384987896,0
29809,57739.5,2.073859522085445,54.53302112200049
29810,29279.666666666668,2.0534878537998664,8.621750428261175
29812,35236.2,2.01659490491568,12.528513996850661
29813,50349,2.0109090909090908,32.82280553738477
29816,36989,2.0847457627118646,174.91950154910157
29817,33871.4,1.9469997468140772,26.95742681993721
29819,39018.4,2.1732597945987067,19.359268664028413
29821,60262.666666666664,2.0672695191883546,11.035797211459554
29822,29819,2.2506482281763183,292.8798894286733
29824,52262,2.52040344221338,19.193111260945365
29826,40885,2.035211267605634,21.536863298244604
29827,31569.25,2.0749472202674175,9.37178836900934
29828,34030,1.974969474969475,223.14557939352656
29829,52334.375,2.342661490348323,131.84494610849822
29831,49684,2.195170360568971,21.16624151734191
29832,41586.42857142857,2.3952480782669463,19.203527767799212
29834,19310,1.8400267737617135,183.02836834078605
29835,47165.25,1.7758995037220844,8.074349306544415
29836,29952.5,1.9744283255470862,9.674810851968134
29838,48083.5,1.6692946058091287,5.95709938691046
29839,57005,1.9134140870345446,50.58684368083578
29840,57455,1.3047337278106508,5.7892316043822
29841,58355,2.260156016880515,134.57503095585892
29842,43421.4,2.195962408632092,72.6417008726556
29843,47112,1.9492273730684326,16.351553468125246
29844,48750,1.406068431245965,7.856801631621842
29845,43735.333333333336,1.9432534678436317,8.913394776619567
29846,37212,1.8522727272727273,5.567195088286268
29847,45765.166666666664,2.4467633533781394,25.462743330403434
29848,45104.6,2.0802159176500123,11.28788297560753
29849,37575.5,2.070386266094421,9.547732932853451
29850,39912,2.247811447811448,96.69019675017364
29851,45620.8,2.0642589118198873,132.0106378925563
29853,38778,2.0498841488346735,16.196367438386062
29856,50407,2.038081288905163,18.1151697351658
29860,68436.75,2.478639607079974,82.60044285362063
29861,54947,2.1515755883526126,517.391276118353
29899,35039,2.2244463373083474,14.42871313440519
29901,53975,2.03945530726257,469.79364037720376
29902,49788,2.623515344758868,225.01807498682754
29903,53975,2.03945530726257,469.79364037720376
29904,55166.25,92.375,31.453203044426527
29905,52721,12.139175257731958,113.35442687480595
29906,48231.142857142855,2.501648490996703,195.34932902820924
29907,71547,2.529220779220779,94.56987432334118
29909,76253.33333333333,1.9573502722323048,71.90200742689156
29910,74465.57142857143,2.3443959696686405,125.33114883103863
29911,33308.333333333336,2.203242781965581,17.071549484990957
29912,36640,2.677093515803193,29.062924813664978
29915,140865,0.7259380097879282,13.304372763617025
29916,33651.25,2.1524311531841653,12.738458537512908
29918,30086,2.4162162162162164,10.722970923999675
29920,59545,1.7431425163983303,36.77242754388827
29921,30571,2.0956340956340958,5.656509663899141
29922,32732.5,2.0793408605431796,6.70474266675926
29923,29601,2.537015276145711,14.867970814775326
29924,33308.333333333336,2.203242781965581,17.071549484990957
29925,55754,2.070372259051504,391.5674615944672
29926,70538.44444444444,1.7149652074341584,197.69522236991412
29927,49772.5,2.409517643250243,18.648635851902064
29928,68321.66666666667,0.8663013257041544,277.6418735745545
29929,40149,1.6166666666666667,4.433588423137761
29931,34306,1.9023491478581298,10.080557590831733
29932,29131,2.5062638172439202,13.256052253261776
29933,31886,1.9609875038098141,22.814271787431334
29934,31688.666666666668,2.2797598627787306,9.154022827189548
29935,47604.5,2.1065857885615253,531.355329039677
29936,52282.8,2.29860444510079,16.447805181943366
29938,79282,1.3387195121951219,311.32989452371044
29939,30571,2.0956340956340958,5.656509663899141
29940,35342.5,2.3880177860987595,21.584414447756885
29941,34306,1.9023491478581298,10.080557590831733
29943,34894,2.0725701943844492,7.2708867317213
29944,33651.25,2.1524311531841653,12.738458537512908
29945,36075.25,2.2101834762783628,14.617909696970129
30002,43201.2,2.2214488270172725,1320.1700460105062
30003,45067,3.103399433427762,3735.3215456421804
30004,118323.70588235294,2.7505619765660745,390.05500016092606
30005,126231.25,2.8415942078018745,944.0992016994753
30006,73061,1.7236620666442275,1188.0309162383746
30007,178819,2.951547231270358,952.915050947365
30008,52537.8,2.6745715045794856,1020.2565720570757
30009,97885.57142857143,2.5407229514305825,691.803819905155
30010,56404,2.0787856884712683,773.0405402847267
30011,76722.22222222222,3.162846313509611,353.28538227826044
30012,54195.666666666664,2.6361257686101784,258.76108351691244
30013,59646,2.645320647699204,255.71065590534073
30014,58206.153846153844,2.681766143754448,94.16835208473589
30015,47768,2.9874664279319605,304.8143090412765
30016,54551,2.6974877670366393,238.68474261492673
30017,78091.33333333333,3.0483239007400957,585.7371052153251
30018,73613,2.853810264385692,60.74615296421276
30019,86725.25,3.2557740026722657,334.76850581093015
30021,46570,2.792790642158033,1695.16057226763
30022,109556.1875,2.6443024014764465,1007.3898584385241
30023,90537,2.4447834045149484,1121.5537615832902
30024,105187.75,3.041420696665233,803.6176968358293
30025,62399,2.6442071296865395,46.59948165607397
30028,82026.33333333333,2.8018694049499735,126.0500334829089
30030,91662.18181818182,2.2220888355342137,1398.3380283901738
30031,78099,2.661062285059228,2433.413502961276
30032,43109.78947368421,2.384138527106369,1371.7099393727951
30033,81364.92307692308,2.2012956498388827,1253.368896297369
30034,57581.5,2.4480878237784314,794.848239884408
30035,47400.88888888889,2.5615556799104646,1143.947960778054
30036,64159,2.5509464357631897,914.9339434959822
30037,38125,2.123762376237624,1326.9023013435335
30038,56103,2.5034054247819335,532.3455650250015
30039,67490.81818181818,2.9456027649423344,421.21578417700346
30040,94744.81818181818,2.833287702486881,273.3846934933388
30041,102152.65217391304,2.798251721203682,336.0843436968844
30042,68347,2.801786327722432,1415.9362864144348
30043,78327.6,3.1034884805521874,886.826075953092
30044,61666.71428571428,2.9837539024438744,1203.7448784641401
30045,78572.9,3.1838003933136676,533.1106010115967
30046,65323.454545454544,3.0645467208013515,867.996095976732
30047,65671.14285714286,2.9893185124074595,981.8648151967117
30048,52663,2.991652754590985,846.4059451840068
30049,85121,3.35877291432847,859.7674402725701
30052,71777.88235294117,2.9087918037566114,255.26170749868965
30054,60631.75,2.752125572269457,98.43772951756627
30055,62532,2.664876342742943,27.367115694916393
30056,64402,2.6755241020162908,24.652830463854855
30058,57580.153846153844,2.622616933096507,645.2381888235544
30060,52273.25,2.3606802613967406,975.2539489894405
30061,45347,2.3025666337611055,1086.5300401645504
30062,100401.08,2.5110762992996682,901.6676814769124
30063,27216,2.515007146260124,347.1873531544807
30064,82675.8,2.656774379135104,690.7119660765312
30065,54196,2.2957385453380326,1358.7505355079336
30066,94617.65,2.5495807691541694,804.1489791356428
30067,68170.64285714286,2.1771612536691602,1143.9132269023485
30068,111245.45454545454,2.454333377349355,897.9954630458823
30069,27216,2.515007146260124,347.1873531544807
30070,44474,2.4892842701172664,207.3102575148518
30071,58850.22222222222,2.6523607154532294,902.2332062389581
30072,54604,2.8253223915592027,1072.7070131978712
30074,55038,3.1121126760563382,1121.7794844387818
30075,124792,2.6340190200537523,702.0044301234644
30076,81623.27272727272,2.521485681521358,1010.0515324343523
30077,48300,2.5841305571187396,1169.1568337229603
30078,77272.33333333333,3.0271483719368915,725.8886993413018
30079,57937.5,2.188,1217.0528969751808
30080,68319,2.067777847400631,1239.735118303169
30081,68282,2.4047957732168257,1406.6337974306982
30082,73648.44444444444,2.410930878269765,998.4107696356135
30083,49622.57142857143,2.58430926409244,1073.804173370541
30084,64600.25,2.4945938086551935,1228.2476654807235
30085,95360,2.443773078214166,839.1899533458082
30086,44042,2.7364225211758844,1766.517171384948
30087,73773.38461538461,2.682285642837048,703.2768759350051
30088,50224.916666666664,2.67563348942247,1038.650698740585
30090,52986,3.231775248244127,1280.1292436835622
30091,103631,2.3288364249578413,560.6863165982948
30092,88619.66666666667,2.428368366643694,822.1293975212956
30093,44733.769230769234,2.8392457458224745,1754.5274378985473
30094,59369,2.6456046007916947,284.6500335574442
30095,36482,2.5085214187010596,1588.9999131938307
30096,57714.882352941175,2.5694385344113235,1065.3609791045778
30097,103924.375,2.8248070245283436,808.6324725935469
30098,142917,3.1711358843025006,610.596242440307
30099,73571,2.53021978021978,779.7224216853077
30101,82478.66666666667,2.787289156626506,343.70485033261053
30102,69141.63636363637,2.7116580504982393,337.5518262032971
30103,56378.125,2.5287219830785217,47.518044411547734
30104,53823.8,2.435262958758986,50.21523754141727
30105,61387,2.049910233393178,12.60437641397264
30106,56150,2.54312,708.422806509182
30107,70050.28571428571,2.6399433724832213,63.17600719507238
30108,48479.4,2.3660600098376783,29.938886181125767
30109,49940,2.4598674521354935,45.188022612801255
30110,48720.166666666664,2.518003753225428,56.54922559209763
30111,64637,2.7950587282300527,686.3323923015707
30112,46937,2.6316393913293137,140.00232325111062
30113,47092.5,2.3628901050140514,40.07470079031341
30114,69516.125,2.6994544135734335,125.2817090704604
30115,82544,2.8460603905532342,246.5463108228083
30116,56412.333333333336,2.602786760889528,89.57300839556741
30117,47364.916666666664,2.563580208398328,86.23161639034417
30118,38370,3.279484262419416,290.2582445539047
30119,61341,2.6160253867512893,128.51063260580426
30120,61530.642857142855,2.6052771916807718,90.50614471548387
30121,52934,2.54794910748196,86.23240595763887
30122,52986.57142857143,2.593607076443685,412.9542613725563
30123,63701,2.5572,40.04642916268816
30124,44275,2.2214275890524,27.03328944818469
30125,45364.375,2.3849624060150374,40.662712502321575
30126,71766.3,2.5244377811094454,818.7542083100425
30127,80213.66666666667,2.8177284754732344,500.15765507107466
30129,67976,2.655385735080058,44.99541394318134
30132,69013.5,2.796704520151414,157.30561144502593
30133,41781,2.3323603002502087,543.3703719064762
30134,61987,2.774088814411395,248.789227730242
30135,67992,2.798227696948748,273.0451956211526
30137,52889,2.644307982994804,67.79723393067003
30138,37209,2.8702333523050654,23.85919637903015
30139,58234.5,2.5566408899742235,29.601865545585042
30140,46638,2.454379562043796,24.962072044825362
30141,69126.76923076923,2.7865248811584644,345.2337792552252
30142,67097,2.5400801603206413,477.51909230620424
30143,66349,2.2954554570614896,43.64784663908739
30144,77427.23076923077,2.594577588093675,890.9369094319105
30145,57473.2,2.433656509695291,51.45275383637716
30146,67097,2.5400801603206413,477.51909230620424
30147,44904.6,2.229786518742646,49.61115909019587
30148,71133.33333333333,1.9589544822102962,38.573146631333984
30149,59688,5.374576271186441,22.78840328409088
30150,49940,2.4598674521354935,45.188022612801255
30151,71414,2.538338658146965,53.067068548790004
30152,93716.5625,2.677675253642854,608.8031166077802
30153,48452,2.598362207706144,53.422899162554934
30154,46115,2.6211354693648117,469.1861664957687
30156,67612,2.422377198302001,917.5437430481569
30157,72939.92857142857,2.81500162707452,215.23566344209425
30160,65855,4.509066487575554,512.6872070748178
30161,46102.307692307695,2.2994102046471125,59.889042708627336
30162,23929,1.779305828421742,695.0643418692034
30164,43507,2.6629406706792778,539.7089155583448
30165,49220.90909090909,2.5185828249648052,61.62197984881877
30168,53902.444444444445,2.503949196269101,610.1149338600528
30169,43030,2.3718079673135852,200.21862073001358
30170,49379.666666666664,2.338757887744935,25.90109547551086
30171,63278,2.659110473457676,38.91004848963758
30172,44288,2.2113899613899615,44.34489318385221
30173,49640.5,2.2524111325434,76.38526783959354
30175,57278.5,2.10890463510403,43.94651900698582
30176,48917,2.309300805924635,42.444460535541104
30177,58750,2.5516686771210293,61.16749440524205
30178,62310.333333333336,2.660929951690821,38.83166552319832
30179,52374.71428571428,2.686116266022183,73.30721717158289
30180,61544.09090909091,2.7011526176919873,117.35964678869755
30182,46082.666666666664,2.3893923240938166,44.29443546837369
30183,72477,2.614247069431921,34.08713110321129
30184,69122.16666666667,2.6044977036372274,63.13912402142011
30185,63254.25,2.552077213596307,73.81895476872694
30187,65301.833333333336,2.6820415383607417,134.41848276712312
30188,87246.5,2.6570160285145743,496.68985130584787
30189,79674.875,2.602863154043176,706.7764808831174
30204,45166.166666666664,2.3994600904713264,34.91751964302805
30205,77362,2.6715285880980164,52.567211908548096
30206,59742.5,2.6088587505410477,31.81833237026033
30212,29059,2.323931978432186,482.5632074270926
30213,57427.857142857145,2.5955779278705235,194.75686973816536
30214,81051.58333333333,2.673169196885078,253.44011999417017
30215,94997.1,2.814832111334236,187.77113694438063
30216,45248.5,2.2898571226481823,48.880925351546466
30217,54216.8,2.43011583011583,18.50988175171561
30218,37452,2.292269013199246,14.032507202990514
30220,49681.25,2.342888754777711,24.469199958393602
30222,36503.333333333336,2.2304801670146137,13.83719774842816
30223,45559.066666666666,2.533827518599092,116.56174120891328
30224,48361.72727272727,2.490543014032947,71.47166458532696
30228,61931,2.805267752096854,205.51081646856844
30229,73880,2.6393659180977544,82.8896384937735
30230,44972.57142857143,2.3280728918532634,23.970730109078204
30233,50471.875,2.562791074393553,49.06030299734913
30234,50531.5,2.995619727449708,86.72806636968652
30236,49429.94736842105,2.7084316236435937,726.2266099074608
30237,34619,3.426882661996497,1101.3501241115694
30238,49668.28571428572,2.803393605870021,749.7852758985816
30240,45277.916666666664,2.4269329728315383,53.5829936072843
30241,45471.11111111111,2.4746034289376704,52.56159689245048
30248,61915.166666666664,2.784967049172773,110.55607471913889
30250,44025,2.9941715237302247,144.03513874838086
30251,52276,2.3336610302791976,18.581356127896814
30252,72707.3,2.8610711614796065,198.25168492893022
30253,69174.90909090909,2.7225536072401915,275.540248565201
30256,44978.666666666664,2.1460914139256726,40.2209739469965
30257,55812,2.4540995094604066,37.70028463510867
30258,50325.75,2.2577785212445636,23.99491182595272
30259,52961.666666666664,2.3593771530935648,21.987427774364075
30260,45085.27272727273,2.602193927522037,943.0471112145214
30261,32654,2.6396953831508805,89.16059710430709
30263,64554.230769230766,2.55338904363974,78.80745870339294
30264,34432,2.4731638418079096,358.61736133210445
30265,80385.63636363637,2.647507371132274,209.86382120014346
30266,49432,2.41541186891054,64.57951953659477
30268,74954.5,2.6265363000868094,140.9411531855873
30269,107217.57142857143,2.5758481170245875,416.72891373603477
30271,40343,2.3172976364777242,404.4549018905619
30272,55926,2.4817540631708064,498.76354529285544
30273,60484.71428571428,2.7209540769521343,701.0489895231397
30274,41898.25,2.5191276975867054,1301.8779558399901
30275,53617,2.305638972305639,177.7983803774454
30276,86128,2.6726621389655945,41.27815445540514
30277,79713.125,2.7368507023848414,116.80917746400503
30281,66912.83333333333,2.6545906588527792,342.77577774402886
30284,43047,2.3674957118353346,81.1978460559735
30285,45685.333333333336,2.2046734821614855,25.39251247962716
30286,38313.71428571428,2.1571628404509173,30.902781474860067
30287,37326,2.4106280193236715,1058.8741327282503
30288,57446.5,2.471616124260355,456.50806727439897
30289,72934,2.718692618435549,69.94070485493617
30290,92480.25,2.646468104530412,230.2584593975635
30291,47521.833333333336,2.477683253700035,440.1258149635244
30292,53809.666666666664,2.5597294714401233,54.14180860040556
30293,35558,2.115319106301974,16.128298790680915
30294,62499.5,2.6578804889864074,403.6922976035165
30295,55707.5,2.498079385403329,32.75324446377871
30296,48894,2.600634632819583,950.5693461118292
30297,38303.818181818184,2.6381364562118126,647.0496367448471
30298,35743,2.4193789749345305,1109.4493726632743
30301,29375,1.5579439252336449,2227.841918372434
30302,23711,1.8532842234499693,1325.3414356341073
30303,37714.555555555555,2.0174853721594777,2758.2312084261584
30304,26369,2.239344262295082,980.2082378488564
30305,113699.27272727272,1.730826323602177,1078.1058003623514
30306,102021.64285714286,1.8625176803394625,1742.4339460291405
30307,84847.41666666667,2.084398976982097,1815.2088111559115
30308,64603.8,1.7593181416710828,4564.228845622804
30309,91205.5,1.559466477809254,2030.5363186302006
30310,30424.809523809523,2.020874166993336,1427.4538103945563
30311,29847.571428571428,2.1133808943796764,1104.0708208349815
30312,56744.89473684211,1.8717213654936076,2211.794776895898
30313,39825,2.6841905484911748,2743.8034173051424
30314,27710.666666666668,1.9860370254157516,1575.2892690232925
30315,36930.05,2.181907180224554,858.15818200268
30316,66851.11764705883,2.113338727561509,962.2157599074513
30317,66363.33333333333,2.1726734548898885,1510.873165875825
30318,53828.09523809524,1.9851621422017323,1238.6006439794062
30319,102330.8,2.020268389108525,1566.199571538652
30320,55166.25,2.1995157384987896,0
30321,29808,2.040778498609824,245.71532847734719
30322,104883,3.7017665396605475,1262.0947577383188
30324,90684.88888888889,1.774940428911835,2069.4532034198664
30325,109388,2.3451327433628317,1672.1718695167463
30326,107450.5,1.6602138514221818,1446.6677886254542
30327,122899.5,2.056954436450839,786.7211485720259
30328,95748.4,2.1935819400570153,769.4829048502636
30329,71030.46153846153,2.2691955775829205,1797.2222788344575
30331,41862.5,2.4391873719924697,461.91582443216436
30332,63644.5,5.256149732620321,3642.6109010587634
30333,64438,1.7577937649880095,1502.0989894979562
30334,40397,2.1396434634974533,1364.473266937873
30336,37604.5,2.3736224245328224,329.7970003094409
30337,39999.71428571428,2.0222704431247145,683.4039488231534
30338,106312.41666666667,2.1279718039090034,1316.4289878491506
30339,93751.58333333333,1.8512780790085206,1053.7638023030095
30340,52037.61538461538,2.545021459227468,966.5533404250361
30341,69156.9375,2.3027077881986298,1152.0708271529313
30342,112103.55555555556,1.9502956551546833,989.6761253370299
30343,59375,2.6886291179596173,4940.943692025666
30344,37498.875,2.0015501346169535,930.0410707559555
30345,93195.5,2.2416444838805085,1216.5025023502808
30346,89704,1.8256435974590437,1772.9001163992984
30349,46948.10526315789,2.4662032517588446,459.5226362441434
30350,93110.33333333333,2.2382741523205323,1248.4978295063952
30354,34174.444444444445,2.268716354958655,600.6926421465265
30355,82452,1.3353413654618473,2493.343368738071
30356,149803,2.9024163568773234,1104.8022659359083
30357,95900,2.1525291828793773,2972.0620566145617
30358,101341,2.0955738347042696,808.8626556758716
30359,83311,2.2392014519056263,1668.2361670549603
30360,64609.71428571428,2.43990224394579,1153.1443114838864
30361,88971,1.6172734970364098,1197.3732013886934
30362,42392,3.4609769792251543,1407.858332013597
30363,72746.5,1.8996189917936694,2710.2180143866863
30364,42079,1.7778251599147121,1294.6577263864779
30366,72429,2.1535490101400288,1249.8231715412526
30368,29808,2.040778498609824,245.71532847734719
30369,33339,2.0268213120695906,718.5826720667437
30377,31389,12.073504273504273,3995.65013178534
30378,68540,2.494410221309605,312.45257867830924
30380,29808,2.040778498609824,245.71532847734719
30385,42079,1.7778251599147121,1294.6577263864779
30388,29808,2.040778498609824,245.71532847734719
30396,29808,2.040778498609824,245.71532847734719
30398,29808,2.040778498609824,245.71532847734719
30401,35771.833333333336,2.262115423285743,12.586960072996758
30410,44520,2.2841253791708795,14.251770553995618
30411,29165.333333333332,2.5755594669348754,7.699277631169715
30412,41994,1.9501811594202898,10.434737629015165
30413,35460.5,2.3800412938747417,9.630160203978866
30414,49268,2.1284796573875804,41.63524385652763
30415,51978,2.3558718861209966,22.364590022131704
30417,40507.28571428572,2.2122370936902485,20.096614337875362
30420,38431.666666666664,2.102535337671079,13.24620499431802
30421,34423.5,2.6096382214857776,20.72900713212582
30423,35121,2.478996865203762,19.86622643337928
30424,43000,2.1251489868891538,6.424143396180362
30425,34446.75,2.1274113254511513,8.70883772611337
30426,38130,2.015954950727358,4.430673272721871
30427,49508.5,2.523734333366229,20.703465133602982
30428,29165.333333333332,2.5755594669348754,7.699277631169715
30429,35121,2.478996865203762,19.86622643337928
30434,39541.75,2.177107501933488,8.894914933071085
30436,34543.11111111111,2.3959183673469386,17.78594681466144
30438,30638,1.8887387387387387,25.853476070675974
30439,39936.333333333336,2.2574978238505974,17.618442232300612
30441,39195,2.1933480264476057,7.735268857819977
30442,39155.333333333336,2.1482440245059973,10.159135554381574
30445,44520,2.2841253791708795,14.251770553995618
30446,48044.5,2.3074581430745815,7.905129812787618
30448,38440,2.0422409959982213,13.578881195234567
30449,37743,1.9348171701112877,7.238790441245134
30450,40647.333333333336,2.2776470588235296,18.251449640678914
30451,45938,2.3266968325791857,15.190308592185586
30452,47346.75,2.2958462842610907,22.685639608290035
30453,42232.166666666664,2.50575594781274,20.099462454617562
30454,32440,1.9527272727272726,21.071922360171286
30455,37683.333333333336,2.024381687423259,11.580480962077555
30456,37361,2.1130970261339743,10.52972344099527
30457,40747.2,2.0066316662061343,11.29042791436417
30458,40391.916666666664,2.4317767950052027,41.93106918908924
30459,26875,1.9690669371196754,403.65884842877773
30460,26902,10.643034825870647,1407.7421761117043
30461,43741.333333333336,2.209655578451575,40.541432739493764
30464,31438,2.2380151387720773,10.689489446354191
30467,39222.166666666664,2.0632911392405062,7.805591898739791
30470,41863.333333333336,1.9779480037140205,11.408901955738525
30471,34330.833333333336,2.1929654442877293,13.05322009085437
30473,44978.5,1.901932191031717,8.996195750388425
30474,40215.818181818184,2.1966251671982713,19.574236419716165
30477,33723.75,2.2042925278219396,8.611337440706324
30499,32536.5,3.074169456605717,27.061785889480827
30501,51385.07142857143,2.742261126203173,188.11511434834085
30502,64474,3.3497923396400555,229.91160186009108
30503,21844,3.1494163424124513,844.9779307397315
30504,51961.22222222222,2.87422077563855,393.4188164397482
30506,75190.57142857143,2.4856329576489595,116.84442121487749
30507,53250.6,2.895261716529737,135.59371719221394
30510,43968.4,2.605753862546617,52.86541974941309
30511,41506,2.4905696323109163,55.933847771401965
30512,51136.875,1.5738514285714287,22.569334018048625
30513,49763.5,1.44283904864662,19.251473862686517
30514,51599,2.066458658346334,51.94382186022765
30515,50015,2.775371287128713,309.0694596563463
30516,45041.25,1.7473456732124402,36.82353816662402
30517,85757.85714285714,2.9227410340009317,210.42685994381915
30518,84773.1,3.021977656603272,459.9865555963817
30519,82149.2,3.06291399680969,523.6093104163444
30520,40511.71428571428,2.0134030532515927,35.90332143691429
30521,43742.75,2.2890944030747056,24.089855117269728
30522,52247.8,1.3615530411808627,15.811169871573359
30523,52229.71428571428,1.676574002856829,30.223635037578596
30525,41615.166666666664,1.2848538641983136,17.70021850580782
30527,59044,2.4557522123893807,73.0207279162223
30528,52213.125,2.1231835643895107,51.38866199224124
30529,50423.444444444445,2.501171853709053,49.02299267374901
30530,46307.625,2.36637366747709,33.371834204610046
30531,47030.4,2.629261010201543,99.94837471483373
30533,57464.3,2.1746618236472948,48.96442973069947
30534,70006.25,2.3043127538820545,51.65433985345965
30535,46666.75,2.3798678190137266,110.53175532643569
30536,57804,1.8439112235958337,31.99065268939081
30537,36021,1.3990610328638498,18.188635900581314
30538,44127.5,2.0089604008093267,34.17018940016637
30539,52744,2.522414401694317,108.04596933918134
30540,49624.333333333336,2.0195000578636733,35.54313283546374
30541,47250.5,1.7274220032840724,25.073729715573958
30542,73897.58333333333,2.7607629876817863,249.36233963239562
30543,50814.71428571428,2.742191596135121,62.55788432851575
30545,53021,1.183102871903966,21.84951854867376
30546,46556.5,1.2196409714889123,19.16423949054326
30547,45433.333333333336,2.379227467811159,28.515432600575114
30548,86957.44444444444,2.997508377008334,193.72016515791975
30549,63235.625,2.6395184135977336,66.5159612310382
30552,46359,1.0595914929458834,14.163524460229567
30553,41944.2,1.823888888888889,42.44051238139203
30554,50159.28571428572,2.3453935098843717,42.243576109941515
30555,47250.5,1.7274220032840724,25.073729715573958
30557,46960,1.9102044413112442,31.271157982245796
30558,46508,2.494415487714073,36.8718138463419
30559,45721.5,1.4565456545654565,30.560969185300458
30560,48921.2,1.3757405924739792,20.781944200490656
30562,36305,1.3905740787164702,26.40459977326817
30563,49865.5,2.291810970841247,67.41651358277628
30564,59028.4,2.3782575040853184,84.8193213854532
30565,53356.75,2.3799077299689295,48.75357599966327
30566,58191.333333333336,2.755,317.4786780636807
30567,57600.4,2.9710899103787223,84.23820908005953
30568,38534.5,1.4659221547052061,22.907602211167855
30571,52526.6,1.5270830250110996,27.936453347578727
30572,51551.5,1.1148102053515867,10.4321537562991
30573,49801,0.8150244404425007,12.159667509661228
30575,65075.333333333336,2.9677063642092,104.17665110059109
30576,44494,1.2280624908745803,15.725784708539384
30577,44349.11111111111,2.1241546569656267,40.061258519123264
30580,49423,2.0411324786324787,26.14404776150913
30581,42917,2.1624129930394433,19.67378618762285
30582,47720.2,1.5981308411214954,30.96153379084408
30597,32900,2.2435857805255024,34.643195929142124
30598,49163,2.392905866302865,55.6185094431909
30599,50743,2.5943755958055292,112.19361749815207
30601,33008.28571428572,2.691315703558603,158.97819365015349
30602,26010.5,2.5411050462292524,1008.3738998095668
30603,9402,1.6544181977252843,2146.652567114915
30604,42354,2.3289473684210527,736.9753159676383
30605,35974.066666666666,2.512624021940792,218.20800267265616
30606,48187.82352941176,2.3014861345181554,303.5371822048483
30607,50891,2.5012214079502555,92.84870964986828
30608,13068,9.028495102404275,427.79124638375185
30609,16779,6.289752650176679,3174.2348993022847
30619,60688,2.317247542448615,14.884396333348752
30620,69094.8,2.9964281075464347,150.05723816118507
30621,83228.5,2.6517405748952765,46.08199298368523
30622,65780,2.600416914830256,105.58122781517045
30623,64504,2.5445454545454544,15.534882714615515
30624,38663.2,2.225738657436024,27.269008592313607
30625,58562.333333333336,1.6403940886699508,18.603010809920928
30627,41640,2.2481113320079524,15.104608226441679
30628,50716,2.3604592267432043,36.114930612449314
30629,49435.6,2.412004854904557,22.826797688705195
30630,47829.333333333336,2.275735294117647,15.68426101668769
30631,31908.666666666668,1.8392709196354597,4.800792154840391
30633,50148.125,2.424002704530088,34.99756212687718
30634,36495,2.2027992277992277,24.864307358600026
30635,37978,2.029325773013201,23.078997603678946
30638,89079,2.755364806866953,32.21814037864277
30639,26424,2.2054794520547945,57.03202448192376
30641,56161.5,2.3845654993514915,21.32678503088683
30642,54352.57142857143,1.792986903253063,16.134361538169745
30643,43863,1.9185676164242058,39.11452388344153
30645,91771,2.8827546955036993,82.92501776785345
30646,48805.6,2.4060086645319267,55.742602721224436
30647,42766,2.2104102337891485,31.56400483170656
30648,46265,2.240062353858145,8.843135615487315
30650,54158.25,2.2899991280844016,16.050971291787246
30655,58315.77777777778,2.630336514314415,87.4952618441934
30656,54251.666666666664,2.540238078266448,83.85869163059041
30660,39985,1.9922646038943719,5.143691269748043
30662,40355.28571428572,2.2535122831802843,27.870573792249193
30663,55384,2.4659107642467974,25.106150676698334
30664,31797,1.6355599214145382,3.2902103804632725
30665,31429,2.08587786259542,12.630478805512524
30666,65549.4,2.6599892081478482,95.23163237806052
30667,51072,2.255011135857461,14.129697654791135
30668,36284,1.6459412780656304,6.796199085477663
30669,36000,2.020057306590258,8.265090589078198
30673,34613.8,1.8696778371377691,6.660262714646256
30677,77622.28571428571,2.6069360314184915,46.47442555596556
30678,36464.8,2.0543391188251,9.035510249528585
30680,62992.89473684211,2.8445086254000467,170.1116182020598
30683,50624,2.349291696825561,63.57529366572809
30701,47267.6,2.5042430765409613,53.98081130979603
30703,34003,2.382330827067669,162.52929953729512
30705,45166.5,2.349663636830483,50.716335713307615
30707,49777.5,2.273965871526847,78.10247286514152
30708,47951,2.156801007556675,17.389448287495615
30710,59855.666666666664,2.5702072538860103,56.152045991387794
30711,48158.333333333336,2.462250961202377,35.556901154755884
